
   INFO  Server running on [http://0.0.0.0:8081].  

  Press Ctrl+C to stop the server
  2026-06-19 23:13:18 /api/v1/node/resolver/config ................. ~ 0.34ms
  2026-06-19 23:13:24 /api/v1/internal/geodns/health-view .......... ~ 0.08ms
  2026-06-19 23:13:28 /api/v1/admin/nodes .......................... ~ 0.36ms
  2026-06-19 23:13:30 /api/v1/admin/rules .......................... ~ 0.12ms
  2026-06-19 23:13:31 /api/v1/admin/geo-dns ........................ ~ 0.06ms
  2026-06-19 23:13:31 /api/v1/admin/nodes .......................... ~ 0.16ms
  2026-06-19 23:13:33 /api/v1/admin/nodes .......................... ~ 0.06ms
  2026-06-19 23:13:37 /api/v1/admin/alerts ....................... ~ 502.69ms
  2026-06-19 23:13:38 /api/v1/admin/query-logs ..................... ~ 7.65ms
  2026-06-19 23:13:39 /api/v1/admin/console/audit-logs ............. ~ 0.06ms
  2026-06-19 23:13:39 /api/v1/internal/geodns/health-view .......... ~ 0.01ms
  2026-06-19 23:13:48 /api/v1/node/nodes/heartbeat ................. ~ 0.47ms
  2026-06-19 23:13:48 /api/v1/node/resolver/config ................. ~ 0.77ms
  2026-06-19 23:13:54 /api/v1/internal/geodns/health-view .......... ~ 0.41ms
  2026-06-19 23:14:09 /api/v1/internal/geodns/health-view .......... ~ 0.47ms
  2026-06-19 23:14:18 /api/v1/node/nodes/heartbeat ............... ~ 502.82ms
  2026-06-19 23:14:18 /api/v1/node/resolver/config ................. ~ 0.04ms
  2026-06-19 23:14:24 /api/v1/internal/geodns/health-view .......... ~ 0.16ms
  2026-06-19 23:14:39 /api/v1/internal/geodns/health-view ........ ~ 506.06ms
  2026-06-19 23:14:48 /api/v1/node/resolver/config ................. ~ 0.74ms
  2026-06-19 23:14:48 /api/v1/node/nodes/heartbeat ................. ~ 0.02ms
  2026-06-19 23:14:54 /api/v1/internal/geodns/health-view .......... ~ 0.06ms
  2026-06-19 23:15:09 /api/v1/admin/finance/bills ................ ~ 504.01ms
  2026-06-19 23:15:09 /api/v1/admin/menu-config .................. ~ 504.11ms
  2026-06-19 23:15:09 /api/v1/internal/geodns/health-view .......... ~ 0.02ms
  2026-06-19 23:15:18 /api/v1/node/resolver/config ................. ~ 1.02ms
  2026-06-19 23:15:18 /api/v1/node/nodes/heartbeat ................. ~ 1.35ms
  2026-06-19 23:15:24 /api/v1/internal/geodns/health-view .......... ~ 0.55ms
  2026-06-19 23:15:39 /api/v1/internal/geodns/health-view .......... ~ 0.79ms
  2026-06-19 23:15:48 /api/v1/node/nodes/heartbeat ............... ~ 505.74ms
  2026-06-19 23:15:48 /api/v1/node/resolver/config ............... ~ 506.22ms
  2026-06-19 23:15:54 /api/v1/internal/geodns/health-view .......... ~ 0.09ms
  2026-06-19 23:16:09 /api/v1/internal/geodns/health-view ........ ~ 505.49ms
  2026-06-19 23:16:18 /api/v1/node/resolver/config ................. ~ 0.82ms
  2026-06-19 23:16:18 /api/v1/node/nodes/heartbeat ................. ~ 0.97ms
  2026-06-19 23:16:24 /api/v1/internal/geodns/health-view .......... ~ 0.25ms
  2026-06-19 23:16:39 /api/v1/internal/geodns/health-view .......... ~ 0.36ms
  2026-06-19 23:16:48 /api/v1/node/resolver/config ............... ~ 505.51ms
  2026-06-19 23:16:48 /api/v1/node/nodes/heartbeat ............... ~ 506.03ms
  2026-06-19 23:16:54 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-19 23:17:09 /api/v1/internal/geodns/health-view ........ ~ 520.18ms
  2026-06-19 23:17:10 /api/v1/admin/console/audit-logs ........... ~ 505.09ms
  2026-06-19 23:17:10 /api/v1/admin/menu-config .................. ~ 505.41ms
  2026-06-19 23:17:10 /api/v1/admin/finance/bills .................. ~ 0.44ms
  2026-06-19 23:17:11 /api/v1/admin/menu-config .................. ~ 502.18ms
  2026-06-19 23:17:18 /api/v1/node/nodes/heartbeat ................. ~ 1.03ms
  2026-06-19 23:17:18 /api/v1/node/resolver/config ................. ~ 1.24ms
  2026-06-19 23:17:24 /api/v1/internal/geodns/health-view ........ ~ 503.57ms
  2026-06-19 23:17:25 /api/v1/admin/console/audit-logs ............. ~ 0.06ms
  2026-06-19 23:17:25 /api/v1/admin/menu-config .................. ~ 501.49ms
  2026-06-19 23:17:25 /api/v1/admin/finance/bills ................ ~ 501.50ms
  2026-06-19 23:17:25 /api/v1/admin/menu-config .................... ~ 0.08ms
  2026-06-19 23:17:39 /api/v1/internal/geodns/health-view .......... ~ 0.86ms
  2026-06-19 23:17:42 /api/v1/admin/console/audit-logs ........... ~ 506.07ms
  2026-06-19 23:17:42 /api/v1/admin/menu-config .................. ~ 506.66ms
  2026-06-19 23:17:42 /api/v1/admin/finance/bills .................. ~ 0.14ms
  2026-06-19 23:17:42 /api/v1/admin/menu-config .................. ~ 501.41ms
  2026-06-19 23:17:48 /api/v1/node/resolver/config ................. ~ 1.13ms
  2026-06-19 23:17:48 /api/v1/node/nodes/heartbeat ................. ~ 1.49ms
  2026-06-19 23:17:54 /api/v1/internal/geodns/health-view .......... ~ 0.37ms
  2026-06-19 23:18:01 /api/v1/admin/console/audit-logs ........... ~ 505.32ms
  2026-06-19 23:18:01 /api/v1/admin/menu-config .................. ~ 505.49ms
  2026-06-19 23:18:01 /api/v1/admin/finance/bills .................. ~ 0.04ms
  2026-06-19 23:18:01 /api/v1/admin/menu-config .................. ~ 504.04ms
  2026-06-19 23:18:09 /api/v1/internal/geodns/health-view ........ ~ 503.80ms
  2026-06-19 23:18:15 /api/v1/admin/menu-config .................. ~ 516.15ms
  2026-06-19 23:18:15 /api/v1/admin/console/audit-logs ........... ~ 516.32ms
  2026-06-19 23:18:16 /api/v1/admin/finance/bills ................ ~ 503.34ms
  2026-06-19 23:18:16 /api/v1/admin/menu-config .................. ~ 503.43ms
  2026-06-19 23:18:18 /api/v1/node/nodes/heartbeat ................. ~ 0.10ms
  2026-06-19 23:18:18 /api/v1/node/resolver/config ................. ~ 0.32ms
  2026-06-19 23:18:24 /api/v1/internal/geodns/health-view .......... ~ 0.74ms
  2026-06-19 23:18:28 /api/v1/admin/console/audit-logs ........... ~ 504.47ms
  2026-06-19 23:18:28 /api/v1/admin/menu-config .................. ~ 504.72ms
  2026-06-19 23:18:28 /api/v1/admin/finance/bills ................ ~ 503.13ms
  2026-06-19 23:18:29 /api/v1/admin/menu-config .................. ~ 503.06ms
  2026-06-19 23:18:39 /api/v1/internal/geodns/health-view .......... ~ 1.03ms
  2026-06-19 23:18:45 /api/v1/admin/console/audit-logs ........... ~ 503.95ms
  2026-06-19 23:18:45 /api/v1/admin/menu-config .................. ~ 504.28ms
  2026-06-19 23:18:45 /api/v1/admin/finance/bills .................. ~ 0.13ms
  2026-06-19 23:18:45 /api/v1/admin/menu-config .................... ~ 0.09ms
  2026-06-19 23:18:48 /api/v1/node/resolver/config ................. ~ 0.07ms
  2026-06-19 23:18:48 /api/v1/node/nodes/heartbeat ................. ~ 0.16ms
  2026-06-19 23:18:54 /api/v1/admin/console/audit-logs ............. ~ 0.48ms
  2026-06-19 23:18:54 /api/v1/admin/menu-config .................. ~ 505.89ms
  2026-06-19 23:18:55 /api/v1/internal/geodns/health-view ........ ~ 505.42ms
  2026-06-19 23:18:55 /api/v1/admin/finance/bills .................. ~ 0.07ms
  2026-06-19 23:18:55 /api/v1/admin/menu-config .................. ~ 503.90ms
  2026-06-19 23:18:55 /api/v1/admin/console/audit-logs ........... ~ 504.05ms
  2026-06-19 23:18:55 /api/v1/admin/menu-config .................... ~ 0.14ms
  2026-06-19 23:18:56 /api/v1/admin/overview ....................... ~ 0.08ms
  2026-06-19 23:18:57 /api/v1/admin/nodes .......................... ~ 0.08ms
  2026-06-19 23:18:58 /api/v1/admin/geo-dns ........................ ~ 0.10ms
  2026-06-19 23:18:58 /api/v1/admin/nodes .......................... ~ 0.22ms
  2026-06-19 23:18:58 /api/v1/admin/rules .......................... ~ 0.06ms
  2026-06-19 23:18:59 /api/v1/admin/alerts ....................... ~ 501.14ms
  2026-06-19 23:19:00 /api/v1/admin/query-logs ................... ~ 505.45ms
  2026-06-19 23:19:00 /api/v1/admin/console/audit-logs ........... ~ 505.27ms
  2026-06-19 23:19:01 /api/v1/admin/users .......................... ~ 0.09ms
  2026-06-19 23:19:01 /api/v1/admin/devices ........................ ~ 0.13ms
  2026-06-19 23:19:02 /api/v1/admin/member-catalogs ................ ~ 0.09ms
  2026-06-19 23:19:02 /api/v1/admin/member-rules ................... ~ 0.46ms
  2026-06-19 23:19:03 /api/v1/admin/rbac/roles ..................... ~ 0.07ms
  2026-06-19 23:19:03 /api/v1/admin/rbac/permissions ............... ~ 0.22ms
  2026-06-19 23:19:03 /api/v1/admin/rbac/admins .................... ~ 0.09ms
  2026-06-19 23:19:03 /api/v1/admin/member-catalogs ................ ~ 0.06ms
  2026-06-19 23:19:03 /api/v1/admin/member-rules ................... ~ 0.15ms
  2026-06-19 23:19:04 /api/v1/admin/devices ...................... ~ 503.91ms
  2026-06-19 23:19:04 /api/v1/admin/users ........................ ~ 503.48ms
  2026-06-19 23:19:05 /api/v1/admin/console/audit-logs ........... ~ 501.16ms
  2026-06-19 23:19:05 /api/v1/admin/query-logs ..................... ~ 0.03ms
  2026-06-19 23:19:06 /api/v1/admin/alerts ....................... ~ 501.03ms
  2026-06-19 23:19:06 /api/v1/admin/geo-dns ........................ ~ 0.05ms
  2026-06-19 23:19:06 /api/v1/admin/nodes .......................... ~ 0.17ms
  2026-06-19 23:19:07 /api/v1/admin/nodes .......................... ~ 0.09ms
  2026-06-19 23:19:08 /api/v1/admin/overview ....................... ~ 0.06ms
  2026-06-19 23:19:09 /api/v1/admin/geo-dns ...................... ~ 504.14ms
  2026-06-19 23:19:09 /api/v1/admin/nodes .......................... ~ 0.02ms
  2026-06-19 23:19:09 /api/v1/admin/rules ........................ ~ 505.83ms
  2026-06-19 23:19:10 /api/v1/internal/geodns/health-view ........ ~ 506.16ms
  2026-06-19 23:19:10 /api/v1/admin/geo-dns ...................... ~ 505.04ms
  2026-06-19 23:19:10 /api/v1/admin/nodes .............................. ~ 1s
  2026-06-19 23:19:11 /api/v1/admin/geo-dns ...................... ~ 505.04ms
  2026-06-19 23:19:11 /api/v1/admin/nodes ........................ ~ 504.44ms
  2026-06-19 23:19:11 /api/v1/admin/menu-config .................. ~ 504.67ms
  2026-06-19 23:19:11 /api/v1/admin/finance/bills .................. ~ 0.57ms
  2026-06-19 23:19:11 /api/v1/admin/menu-config .................... ~ 0.26ms
  2026-06-19 23:19:11 /api/v1/admin/alerts ......................... ~ 0.30ms
  2026-06-19 23:19:11 /api/v1/admin/query-logs ................... ~ 500.84ms
  2026-06-19 23:19:12 /api/v1/admin/console/audit-logs ............. ~ 0.01ms
  2026-06-19 23:19:13 /api/v1/admin/users .......................... ~ 0.09ms
  2026-06-19 23:19:13 /api/v1/admin/devices ........................ ~ 0.09ms
  2026-06-19 23:19:14 /api/v1/admin/member-catalogs ................ ~ 0.09ms
  2026-06-19 23:19:14 /api/v1/admin/member-rules ................... ~ 0.23ms
  2026-06-19 23:19:18 /api/v1/node/nodes/heartbeat ................. ~ 0.57ms
  2026-06-19 23:19:18 /api/v1/node/resolver/config ................. ~ 1.13ms
  2026-06-19 23:19:24 /api/v1/admin/member-catalogs .............. ~ 505.42ms
  2026-06-19 23:19:24 /api/v1/admin/member-rules ................. ~ 505.54ms
  2026-06-19 23:19:24 /api/v1/admin/menu-config .................. ~ 505.62ms
  2026-06-19 23:19:24 /api/v1/admin/finance/bills .................. ~ 0.02ms
  2026-06-19 23:19:24 /api/v1/admin/menu-config .................... ~ 0.09ms
  2026-06-19 23:19:25 /api/v1/internal/geodns/health-view ........ ~ 504.02ms
  2026-06-19 23:19:39 /api/v1/internal/geodns/health-view .......... ~ 0.31ms
  2026-06-19 23:19:40 /api/v1/admin/member-catalogs .............. ~ 508.98ms
  2026-06-19 23:19:40 /api/v1/admin/member-rules ................. ~ 504.94ms
  2026-06-19 23:19:41 /api/v1/admin/menu-config .................... ~ 0.25ms
  2026-06-19 23:19:41 /api/v1/admin/finance/bills ................ ~ 503.41ms
  2026-06-19 23:19:41 /api/v1/admin/menu-config .................. ~ 503.16ms
  2026-06-19 23:19:48 /api/v1/node/resolver/config ................. ~ 1.13ms
  2026-06-19 23:19:48 /api/v1/node/nodes/heartbeat ................. ~ 1.86ms
  2026-06-19 23:19:54 /api/v1/admin/finance/bills ................ ~ 504.32ms
  2026-06-19 23:19:54 /api/v1/admin/menu-config .................. ~ 504.53ms
  2026-06-19 23:19:54 /api/v1/internal/geodns/health-view .......... ~ 0.01ms
  2026-06-19 23:20:09 /api/v1/internal/geodns/health-view .......... ~ 0.71ms
  2026-06-19 23:20:18 /api/v1/node/resolver/config ................. ~ 0.33ms
  2026-06-19 23:20:18 /api/v1/node/nodes/heartbeat ................. ~ 0.03ms
  2026-06-19 23:20:24 /api/v1/internal/geodns/health-view .......... ~ 0.51ms
  2026-06-19 23:20:39 /api/v1/internal/geodns/health-view .......... ~ 0.90ms
  2026-06-19 23:20:47 /api/v1/admin/member-rules ................. ~ 505.90ms
  2026-06-19 23:20:47 /api/v1/admin/menu-config .................. ~ 505.40ms
  2026-06-19 23:20:47 /api/v1/admin/member-catalogs ................ ~ 0.11ms
  2026-06-19 23:20:48 /api/v1/admin/finance/bills ................ ~ 505.14ms
  2026-06-19 23:20:48 /api/v1/admin/menu-config .................. ~ 505.16ms
  2026-06-19 23:20:48 /api/v1/node/resolver/config ................. ~ 0.02ms
  2026-06-19 23:20:48 /api/v1/node/nodes/heartbeat ................. ~ 0.08ms
  2026-06-19 23:20:53 /api/v1/admin/member-catalogs .............. ~ 511.08ms
  2026-06-19 23:20:53 /api/v1/admin/menu-config .................. ~ 511.27ms
  2026-06-19 23:20:54 /api/v1/admin/member-rules ................. ~ 502.42ms
  2026-06-19 23:20:54 /api/v1/admin/finance/bills ................ ~ 502.48ms
  2026-06-19 23:20:54 /api/v1/admin/menu-config .................... ~ 0.09ms
  2026-06-19 23:20:54 /api/v1/internal/geodns/health-view .......... ~ 0.01ms
  2026-06-19 23:21:09 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-19 23:21:14 /api/v1/admin/member-catalogs .............. ~ 506.37ms
  2026-06-19 23:21:14 /api/v1/admin/member-rules ................. ~ 506.48ms
  2026-06-19 23:21:14 /api/v1/admin/menu-config .................. ~ 500.51ms
  2026-06-19 23:21:14 /api/v1/admin/finance/bills ................ ~ 500.54ms
  2026-06-19 23:21:15 /api/v1/admin/menu-config .................... ~ 0.08ms
  2026-06-19 23:21:18 /api/v1/node/resolver/config ................. ~ 0.09ms
  2026-06-19 23:21:18 /api/v1/node/nodes/heartbeat ................. ~ 0.20ms
  2026-06-19 23:21:24 /api/v1/internal/geodns/health-view .......... ~ 0.95ms
  2026-06-19 23:21:26 /api/v1/admin/finance/bills .................. ~ 0.05ms
  2026-06-19 23:21:26 /api/v1/admin/menu-config .................... ~ 0.01ms
  2026-06-19 23:21:39 /api/v1/internal/geodns/health-view .......... ~ 0.24ms
  2026-06-19 23:21:48 /api/v1/node/resolver/config ................. ~ 0.22ms
  2026-06-19 23:21:48 /api/v1/node/nodes/heartbeat ............... ~ 505.07ms
  2026-06-19 23:21:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-19 23:22:01 /api/v1/admin/finance/bills .................. ~ 0.82ms
  2026-06-19 23:22:01 /api/v1/admin/menu-config .................... ~ 0.98ms
  2026-06-19 23:22:01 /api/v1/admin/finance/bills .................. ~ 0.06ms
  2026-06-19 23:22:01 /api/v1/admin/menu-config .................... ~ 0.15ms
  2026-06-19 23:22:08 /api/v1/admin/rbac/roles ..................... ~ 0.29ms
  2026-06-19 23:22:08 /api/v1/admin/rbac/permissions ............... ~ 0.03ms
  2026-06-19 23:22:08 /api/v1/admin/menu-config .................. ~ 501.05ms
  2026-06-19 23:22:08 /api/v1/admin/rbac/admins .................. ~ 501.18ms
  2026-06-19 23:22:09 /api/v1/internal/geodns/health-view .......... ~ 0.05ms
  2026-06-19 23:22:18 /api/v1/node/resolver/config ................. ~ 0.85ms
  2026-06-19 23:22:18 /api/v1/node/nodes/heartbeat ................. ~ 0.03ms
  2026-06-19 23:22:22 /api/v1/admin/billing/invoices ............. ~ 505.42ms
  2026-06-19 23:22:22 /api/v1/admin/menu-config .................. ~ 505.73ms
  2026-06-19 23:22:24 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-19 23:22:39 /api/v1/internal/geodns/health-view .......... ~ 0.83ms
  2026-06-19 23:22:48 /api/v1/node/nodes/heartbeat ............... ~ 505.37ms
  2026-06-19 23:22:48 /api/v1/node/resolver/config ............... ~ 505.52ms
  2026-06-19 23:22:54 /api/v1/internal/geodns/health-view .......... ~ 0.19ms
  2026-06-19 23:23:09 /api/v1/internal/geodns/health-view ........ ~ 505.44ms
  2026-06-19 23:23:18 /api/v1/node/resolver/config ................. ~ 0.75ms
  2026-06-19 23:23:18 /api/v1/node/nodes/heartbeat ................. ~ 0.84ms
  2026-06-19 23:23:24 /api/v1/internal/geodns/health-view .......... ~ 0.05ms
  2026-06-19 23:23:39 /api/v1/internal/geodns/health-view .......... ~ 0.84ms
  2026-06-19 23:23:48 /api/v1/node/nodes/heartbeat ................. ~ 0.38ms
  2026-06-19 23:23:48 /api/v1/node/resolver/config ................. ~ 0.67ms
  2026-06-19 23:23:54 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-19 23:24:09 /api/v1/internal/geodns/health-view .......... ~ 0.25ms
  2026-06-19 23:24:18 /api/v1/node/resolver/config ................. ~ 0.24ms
  2026-06-19 23:24:18 /api/v1/node/nodes/heartbeat ............... ~ 500.95ms
  2026-06-19 23:24:24 /api/v1/internal/geodns/health-view .......... ~ 0.07ms
  2026-06-19 23:24:39 /api/v1/internal/geodns/health-view .......... ~ 0.64ms
  2026-06-19 23:24:48 /api/v1/node/resolver/config ................. ~ 0.76ms
  2026-06-19 23:24:48 /api/v1/node/nodes/heartbeat ................. ~ 1.05ms
  2026-06-19 23:24:54 /api/v1/internal/geodns/health-view .......... ~ 0.47ms
  2026-06-19 23:25:09 /api/v1/internal/geodns/health-view .......... ~ 0.30ms
  2026-06-19 23:25:18 /api/v1/node/resolver/config ............... ~ 503.87ms
  2026-06-19 23:25:18 /api/v1/node/nodes/heartbeat ............... ~ 504.07ms
  2026-06-19 23:25:24 /api/v1/internal/geodns/health-view .......... ~ 0.12ms
  2026-06-19 23:25:39 /api/v1/internal/geodns/health-view ........ ~ 505.82ms
  2026-06-19 23:25:48 /api/v1/node/resolver/config ................. ~ 0.27ms
  2026-06-19 23:25:48 /api/v1/node/nodes/heartbeat ................. ~ 0.36ms
  2026-06-19 23:25:54 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-19 23:26:09 /api/v1/internal/geodns/health-view .......... ~ 0.30ms
  2026-06-19 23:26:18 /api/v1/node/resolver/config ............... ~ 506.13ms
  2026-06-19 23:26:18 /api/v1/node/nodes/heartbeat ............... ~ 506.42ms
  2026-06-19 23:26:24 /api/v1/internal/geodns/health-view .......... ~ 0.20ms
  2026-06-19 23:26:39 /api/v1/internal/geodns/health-view ........ ~ 506.29ms
  2026-06-19 23:26:48 /api/v1/node/resolver/config ................. ~ 0.68ms
  2026-06-19 23:26:48 /api/v1/node/nodes/heartbeat ................. ~ 0.78ms
  2026-06-19 23:26:54 /api/v1/internal/geodns/health-view .......... ~ 0.04ms
  2026-06-19 23:27:09 /api/v1/internal/geodns/health-view .......... ~ 0.23ms
  2026-06-19 23:27:18 /api/v1/node/nodes/heartbeat ................. ~ 0.88ms
  2026-06-19 23:27:18 /api/v1/node/resolver/config ................. ~ 1.12ms
  2026-06-19 23:27:24 /api/v1/internal/geodns/health-view .......... ~ 0.11ms
  2026-06-19 23:27:39 /api/v1/internal/geodns/health-view .......... ~ 0.35ms
  2026-06-19 23:27:48 /api/v1/node/resolver/config ................. ~ 0.05ms
  2026-06-19 23:27:48 /api/v1/node/nodes/heartbeat ................. ~ 0.13ms
  2026-06-19 23:27:54 /api/v1/internal/geodns/health-view ........ ~ 505.43ms
  2026-06-19 23:28:09 /api/v1/internal/geodns/health-view .......... ~ 0.17ms
  2026-06-19 23:28:18 /api/v1/node/resolver/config ................. ~ 0.86ms
  2026-06-19 23:28:18 /api/v1/node/nodes/heartbeat ................. ~ 1.13ms
  2026-06-19 23:28:24 /api/v1/internal/geodns/health-view .......... ~ 0.40ms
  2026-06-19 23:28:39 /api/v1/internal/geodns/health-view .......... ~ 0.89ms
